fips_code,unemployment_rate,year,median_household_income_2022
36099,4.3,2001,65354.0
36101,4.9,2001,60558.0
36103,3.8,2001,119253.0
36105,4.5,2001,63733.0
36107,4.1000000000000005,2001,76197.0
36109,3.4000000000000004,2001,72025.0
36111,3.8,2001,79340.0
36113,4.4,2001,69849.0
36115,4.0,2001,67013.0
36117,4.6000000000000005,2001,70917.0
36119,3.8,2001,108037.0
36121,4.9,2001,65526.0
36123,3.8,2001,62637.0
37001,5.6000000000000005,2001,61034.0
37003,5.9,2001,67717.0
37005,8.6,2001,49524.0
37007,8.6,2001,48284.0
37009,8.1,2001,54379.0
37011,5.5,2001,53894.0
37013,8.700000000000001,2001,54415.0
37015,8.0,2001,44434.0
37017,8.8,2001,46002.0
37019,5.7,2001,73536.0
37021,4.3,2001,67906.0
37023,6.6000000000000005,2001,60629.0
37025,4.9,2001,79649.0
37027,6.6000000000000005,2001,53586.0
37029,4.0,2001,82620.0
37031,5.4,2001,67806.0
37033,6.800000000000001,2001,54215.0
37035,6.4,2001,63934.0
37037,4.1000000000000005,2001,84516.0
37039,8.8,2001,51607.0
37041,5.5,2001,55818.0
37043,4.9,2001,57698.0
37045,9.3,2001,53170.0
37047,8.4,2001,45379.0
37049,5.7,2001,63076.0
37051,6.1000000000000005,2001,58013.0
37053,3.0,2001,76217.0
37055,5.6000000000000005,2001,82052.0
37057,6.2,2001,63590.0
37059,5.300000000000001,2001,63436.0
37061,6.2,2001,51270.0
37063,4.4,2001,79524.0
37065,8.3,2001,48770.0
37067,4.7,2001,62992.0
37069,5.0,2001,72415.0
37071,7.6,2001,65430.0
37073,4.4,2001,66561.0
37075,9.0,2001,50301.0
37077,6.4,2001,74120.0
37079,6.800000000000001,2001,49992.0
37081,5.1000000000000005,2001,63822.0
37083,9.8,2001,44804.0
37085,6.2,2001,65242.0
37087,5.7,2001,62374.0
37089,4.3,2001,65252.0
37091,7.2,2001,43871.0
37093,6.7,2001,60903.0
37095,7.300000000000001,2001,48068.0
37097,5.800000000000001,2001,73446.0
37099,4.3,2001,58491.0
37101,4.3,2001,80612.0
37103,5.7,2001,56079.0
37105,6.1000000000000005,2001,58244.0
37107,8.1,2001,46410.0
37109,6.7,2001,78615.0
37111,7.300000000000001,2001,54042.0
37113,4.6000000000000005,2001,53832.0
37115,5.6000000000000005,2001,54137.0
37117,7.0,2001,44445.0
37119,4.4,2001,80645.0
37121,9.1,2001,53555.0
37123,6.9,2001,55313.0
37125,4.9,2001,84458.0
37127,6.4,2001,55406.0
37129,5.0,2001,70995.0
37131,8.5,2001,51550.0
37133,5.5,2001,62190.0
37135,3.5,2001,87780.0
37137,5.6000000000000005,2001,59845.0
37139,5.1000000000000005,2001,59066.0
37141,5.7,2001,73663.0
37143,5.5,2001,60665.0
37145,6.9,2001,61302.0
37147,5.9,2001,57319.0
37149,4.3,2001,61585.0
37151,5.6000000000000005,2001,58037.0
37153,8.4,2001,44383.0
37155,9.8,2001,39931.0
37157,7.0,2001,52494.0
37159,6.6000000000000005,2001,61105.0
37161,7.6,2001,53485.0
37163,6.2,2001,52248.0
37165,9.4,2001,45996.0
37167,7.2,2001,58642.0
37169,5.300000000000001,2001,56259.0
37171,6.300000000000001,2001,49524.0
37173,8.0,2001,55462.0
37175,5.1000000000000005,2001,62173.0
37177,8.0,2001,42514.0
37179,4.1000000000000005,2001,95079.0
37181,9.2,2001,49961.0
37183,4.0,2001,97099.0
37185,8.6,2001,47170.0
37187,7.2,2001,46072.0
37189,3.7,2001,57888.0
37191,5.7,2001,55635.0
37193,6.1000000000000005,2001,48229.0
37195,7.4,2001,51535.0
37197,5.2,2001,61464.0
37199,9.8,2001,54455.0
38001,2.6,2001,57593.0
38003,2.8000000000000003,2001,67058.0
38005,5.7,2001,56605.0
38007,2.2,2001,85947.0
38009,3.2,2001,69351.0
38011,2.1,2001,75386.0
38013,3.0,2001,75931.0
38015,2.3000000000000003,2001,83111.0
38017,2.1,2001,70002.0
38019,3.1,2001,73221.0
38021,2.4000000000000004,2001,56326.0
38023,2.7,2001,70513.0
38025,3.3000000000000003,2001,82490.0
38027,4.1000000000000005,2001,58848.0
38029,4.3,2001,60952.0
38031,2.9000000000000004,2001,83156.0
38033,2.3000000000000003,2001,64823.0
38035,2.7,2001,64914.0
38037,3.0,2001,43988.0
38039,2.3000000000000003,2001,59332.0
38041,2.7,2001,66192.0
38043,5.1000000000000005,2001,56951.0
38045,3.0,2001,77744.0
38047,2.8000000000000003,2001,60695.0
38049,4.800000000000001,2001,65378.0
38051,2.7,2001,57614.0
38053,2.7,2001,84206.0
38055,4.7,2001,79935.0
38057,4.0,2001,90092.0
38059,3.1,2001,75133.0
38061,4.1000000000000005,2001,74094.0
38063,3.6,2001,59947.0
38065,3.7,2001,79521.0
38067,4.2,2001,69141.0
38069,4.2,2001,59007.0
38071,3.1,2001,71307.0
38073,2.3000000000000003,2001,76130.0
38075,2.3000000000000003,2001,71271.0
38077,2.9000000000000004,2001,74253.0
38079,8.200000000000001,2001,50598.0
38081,3.1,2001,75325.0
38083,5.1000000000000005,2001,56922.0
38085,4.800000000000001,2001,43721.0
38087,2.3000000000000003,2001,69249.0
38089,2.6,2001,86963.0
38091,1.9,2001,81081.0
38093,2.5,2001,65633.0
38095,2.8000000000000003,2001,70656.0
38097,2.9000000000000004,2001,79065.0
38099,3.2,2001,67249.0
38101,3.1,2001,72091.0
38103,3.8,2001,66294.0
38105,2.3000000000000003,2001,84145.0
39001,7.6,2001,49068.0
39003,5.1000000000000005,2001,60384.0
39005,4.6000000000000005,2001,62037.0
39007,6.2,2001,52468.0
39009,5.0,2001,48265.0
39011,4.4,2001,71669.0
39013,5.7,2001,55573.0
39015,6.0,2001,64034.0
39017,4.1000000000000005,2001,74841.0
39019,4.9,2001,62482.0
39021,4.6000000000000005,2001,72784.0
39023,5.2,2001,57264.0
39025,4.1000000000000005,2001,79492.0
39027,3.8,2001,65927.0
39029,5.5,2001,54167.0
39031,5.5,2001,50731.0
39033,5.800000000000001,2001,55912.0
39035,3.6,2001,60808.0
39037,4.4,2001,65643.0
39039,4.9,2001,63904.0
39041,2.9000000000000004,2001,121528.0
39043,4.9,2001,67925.0
39045,3.6,2001,82447.0
39047,4.2,2001,56901.0
39049,3.5,2001,69762.0
39051,4.6000000000000005,2001,75383.0
39053,6.4,2001,51449.0
39055,2.8000000000000003,2001,101636.0
39057,4.0,2001,82769.0
39059,5.7,2001,56004.0
39061,4.1000000000000005,2001,67033.0
39063,3.8,2001,72658.0
39065,4.9,2001,58844.0
39067,5.0,2001,55129.0
39069,4.9,2001,72122.0
39071,5.2,2001,59464.0
39073,5.7,2001,57353.0
39075,3.0,2001,75226.0
39077,6.2,2001,61482.0
39079,6.800000000000001,2001,54893.0
39081,6.0,2001,54272.0
39083,4.2,2001,68334.0
39085,3.3000000000000003,2001,76163.0
39087,6.5,2001,51062.0
39089,4.0,2001,76596.0
39091,3.8,2001,62449.0
39093,4.0,2001,67124.0
39095,5.1000000000000005,2001,57971.0
39097,3.8,2001,78533.0
39099,5.9,2001,54774.0
39101,4.7,2001,59012.0
39103,3.0,2001,89108.0
39105,7.1000000000000005,2001,46393.0
39107,4.6000000000000005,2001,72077.0
39109,4.4,2001,72887.0
39111,6.5,2001,56384.0
39113,4.7,2001,62794.0
39115,8.5,2001,58803.0
39117,5.1000000000000005,2001,71835.0
39119,5.9,2001,58791.0
39121,5.800000000000001,2001,57054.0
39123,5.800000000000001,2001,72780.0
39125,4.7,2001,66332.0
39127,5.800000000000001,2001,60448.0
39129,4.5,2001,75916.0
39131,7.6,2001,55029.0
39133,4.4,2001,72965.0
39135,4.5,2001,67605.0
39137,4.1000000000000005,2001,81780.0
39139,5.300000000000001,2001,54906.0
39141,5.5,2001,60352.0
39143,4.7,2001,62473.0
39145,7.0,2001,48465.0
39147,5.1000000000000005,2001,63221.0
39149,4.2,2001,72498.0
39151,4.4,2001,64557.0
39153,4.7,2001,66034.0
39155,6.300000000000001,2001,54406.0
39157,4.6000000000000005,2001,59626.0
39159,3.2,2001,104512.0
39161,5.5,2001,59377.0
39163,7.7,2001,51015.0
39165,3.7,2001,104523.0
39167,4.9,2001,59196.0
39169,4.0,2001,70121.0
39171,5.2,2001,60983.0
39173,4.0,2001,67254.0
39175,4.3,2001,65631.0
40001,4.1000000000000005,2001,47799.0
40003,3.0,2001,58045.0
40005,4.4,2001,46160.0
40007,2.6,2001,64431.0
40009,3.1,2001,53119.0
40011,4.3,2001,54616.0
40013,3.3000000000000003,2001,53782.0
40015,4.5,2001,51071.0
40017,3.1,2001,81761.0
40019,3.8,2001,56052.0
40021,3.4000000000000004,2001,49403.0
40023,5.2,2001,41999.0
40025,2.8000000000000003,2001,50900.0
40027,3.1,2001,70923.0
40029,5.300000000000001,2001,44040.0
40031,3.8,2001,55600.0
40033,3.5,2001,51036.0
40035,3.9,2001,48922.0
40037,3.6,2001,57545.0
40039,3.1,2001,54056.0
40041,4.0,2001,54799.0
40043,2.8000000000000003,2001,55444.0
40045,2.6,2001,54087.0
40047,3.0,2001,55515.0
40049,3.7,2001,49245.0
40051,3.2,2001,66930.0
40053,2.8000000000000003,2001,55657.0
40055,4.3,2001,40545.0
40057,3.4000000000000004,2001,41170.0
40059,2.9000000000000004,2001,65228.0
40061,4.2,2001,44536.0
40063,5.4,2001,43773.0
40065,3.2,2001,53513.0
40067,4.2,2001,44188.0
40069,4.800000000000001,2001,48452.0
40071,4.1000000000000005,2001,53066.0
40073,2.4000000000000004,2001,73023.0
40075,3.3000000000000003,2001,44959.0
40077,4.9,2001,42409.0
40079,5.2,2001,47026.0
40081,3.8,2001,54922.0
40083,2.8000000000000003,2001,76331.0
40085,3.9,2001,64723.0
40087,3.6,2001,75474.0
40089,5.300000000000001,2001,44465.0
40091,5.0,2001,43700.0
40093,2.7,2001,63840.0
40095,4.1000000000000005,2001,51341.0
40097,4.1000000000000005,2001,50174.0
40099,4.0,2001,60307.0
40101,4.2,2001,53035.0
40103,3.9,2001,61415.0
40105,4.3,2001,54339.0
40107,4.2,2001,43544.0
40109,3.8,2001,61580.0
40111,4.7,2001,45754.0
40113,3.4000000000000004,2001,58677.0
40115,5.6000000000000005,2001,47855.0
40117,3.9,2001,54690.0
40119,2.8000000000000003,2001,51236.0
40121,4.3,2001,47930.0
40123,3.9,2001,56077.0
40125,4.4,2001,52695.0
40127,5.9,2001,39267.0
40129,2.3000000000000003,2001,55183.0
40131,3.0,2001,72952.0
40133,4.7,2001,44114.0
40135,4.9,2001,47450.0
40137,3.6,2001,55309.0
40139,2.7,2001,60719.0
40141,4.1000000000000005,2001,44333.0
40143,3.3000000000000003,2001,63442.0
40145,2.9000000000000004,2001,73851.0
40147,3.1,2001,61704.0
40149,2.8000000000000003,2001,54789.0
40151,2.7,2001,54020.0
40153,2.9000000000000004,2001,61248.0
41001,8.5,2001,54382.0
41003,4.4,2001,70117.0
41005,5.2,2001,96915.0
41007,5.7,2001,63667.0
41009,7.7,2001,77572.0
41011,8.4,2001,55983.0
41013,8.4,2001,69563.0
41015,7.1000000000000005,2001,54595.0
41017,6.4,2001,84281.0
41019,8.3,2001,55837.0
41021,5.9,2001,69038.0
41023,9.2,2001,58348.0
41025,12.3,2001,56001.0
41027,7.6,2001,75818.0
41029,6.5,2001,68239.0
41031,6.7,2001,65600.0
41033,8.3,2001,54983.0
41035,8.5,2001,54961.0
41037,9.3,2001,54707.0
41039,6.800000000000001,2001,64192.0
41041,7.1000000000000005,2001,57216.0
41043,7.6,2001,67265.0
41045,8.3,2001,49380.0
41047,6.4,2001,70861.0
41049,7.6,2001,67524.0
41051,6.2,2001,79432.0
41053,5.7,2001,77156.0
41055,10.1,2001,71460.0
41057,6.1000000000000005,2001,64877.0
41059,7.0,2001,71012.0
41061,6.300000000000001,2001,57091.0
41063,9.2,2001,61648.0
41065,8.6,2001,60506.0
41067,5.4,2001,98706.0
41069,8.1,2001,49716.0
41071,6.1000000000000005,2001,77969.0
42001,3.9,2001,76554.0
42003,4.4,2001,71973.0
42005,6.5,2001,57609.0
42007,5.0,2001,67135.0
42009,7.1000000000000005,2001,55517.0
42011,4.7,2001,72157.0
42013,5.6000000000000005,2001,57884.0
42015,5.0,2001,63529.0
42017,4.0,2001,105202.0
42019,4.6000000000000005,2001,81507.0
42021,6.6000000000000005,2001,54612.0
42023,8.5,2001,50338.0
42025,5.7,2001,64766.0
42027,3.8,2001,67654.0
42029,3.4000000000000004,2001,117326.0
42031,5.0,2001,57844.0
42033,6.9,2001,59318.0
42035,6.300000000000001,2001,58892.0
42037,5.800000000000001,2001,59127.0
42039,6.300000000000001,2001,54774.0
42041,3.8,2001,81295.0
42043,4.3,2001,67813.0
42045,4.2,2001,83856.0
42047,7.2,2001,57570.0
42049,5.5,2001,56489.0
42051,6.2,2001,51494.0
42053,12.7,2001,43362.0
42055,4.6000000000000005,2001,73709.0
42057,6.0,2001,64405.0
42059,5.7,2001,63082.0
42061,7.7,2001,58170.0
42063,5.300000000000001,2001,53040.0
42065,6.5,2001,54248.0
42067,4.7,2001,62661.0
42069,5.5,2001,61168.0
42071,3.4000000000000004,2001,82434.0
42073,5.6000000000000005,2001,58730.0
42075,3.6,2001,69490.0
42077,4.4,2001,72590.0
42079,5.6000000000000005,2001,59358.0
42081,5.4,2001,61729.0
42083,5.5,2001,58112.0
42085,5.300000000000001,2001,57702.0
42087,6.300000000000001,2001,57096.0
42089,4.7,2001,79824.0
42091,3.7,2001,106743.0
42093,4.2,2001,76229.0
42095,4.3,2001,75468.0
42097,5.4,2001,57822.0
42099,4.4,2001,67834.0
42101,6.1000000000000005,2001,56385.0
42103,4.800000000000001,2001,81886.0
42105,4.9,2001,53935.0
42107,6.5,2001,63680.0
42109,4.2,2001,62382.0
42111,5.9,2001,50516.0
42113,5.4,2001,59957.0
42115,5.7,2001,63413.0
42117,6.300000000000001,2001,61190.0
42119,4.6000000000000005,2001,65521.0
42121,5.2,2001,52449.0
42123,4.6000000000000005,2001,56707.0
42125,5.1000000000000005,2001,70751.0
42127,4.9,2001,56973.0
42129,5.1000000000000005,2001,71152.0
42131,5.2,2001,67643.0
42133,4.3,2001,79938.0
44001,3.6,2001,101158.0
44003,4.1000000000000005,2001,84230.0
44005,3.8,2001,92795.0
44007,5.0,2001,74190.0
44009,3.5,2001,99015.0
45001,6.7,2001,50325.0
45003,5.1000000000000005,2001,67728.0
45005,6.2,2001,35249.0
45007,5.4,2001,62708.0
45009,6.7,2001,37952.0
45011,7.1000000000000005,2001,45080.0
45013,3.9,2001,83687.0
45015,4.5,2001,79259.0
45017,6.0,2001,55642.0
45019,4.2,2001,79969.0
45021,7.1000000000000005,2001,50403.0
45023,7.800000000000001,2001,53488.0
45025,7.6,2001,44574.0
45027,7.7,2001,46202.0
45029,5.1000000000000005,2001,47933.0
45031,6.4,2001,50427.0
45033,9.3,2001,37752.0
45035,4.2,2001,74730.0
45037,4.9,2001,61318.0
45039,8.5,2001,50743.0
45041,5.6000000000000005,2001,52650.0
45043,7.5,2001,59457.0
45045,3.8,2001,71833.0
45047,7.0,2001,49867.0
45049,6.300000000000001,2001,43987.0
45051,5.0,2001,61375.0
45053,4.4,2001,61838.0
45055,5.2,2001,61015.0
45057,5.5,2001,70113.0
45059,6.6000000000000005,2001,53847.0
45061,7.2,2001,41583.0
45063,3.6,2001,73022.0
45065,9.8,2001,56636.0
45067,12.5,2001,37244.0
45069,9.7,2001,39160.0
45071,6.300000000000001,2001,55050.0
45073,5.5,2001,61716.0
45075,8.700000000000001,2001,42209.0
45077,5.1000000000000005,2001,55333.0
45079,4.2,2001,61010.0
45081,5.300000000000001,2001,57291.0
45083,5.5,2001,58535.0
45085,6.7,2001,56937.0
45087,9.1,2001,46461.0
45089,10.4,2001,39757.0
45091,4.9,2001,83692.0
46003,2.6,2001,61013.0
46005,3.2,2001,59508.0
46007,3.8,2001,49152.0
46009,3.4000000000000004,2001,62963.0
46011,2.7,2001,71166.0
46013,3.0,2001,71731.0
46015,2.5,2001,60133.0
46017,8.4,2001,30659.0
46019,3.1,2001,64528.0
46021,4.7,2001,65591.0
46023,3.1,2001,54367.0
46025,4.9,2001,62559.0
46027,2.7,2001,55263.0
46029,3.4000000000000004,2001,65009.0
46031,5.9,2001,39329.0
46033,3.3000000000000003,2001,75336.0
46035,2.4000000000000004,2001,63753.0
46037,5.1000000000000005,2001,62786.0
46039,3.9,2001,77694.0
46041,8.9,2001,50048.0
46043,2.5,2001,73934.0
46045,2.8000000000000003,2001,72004.0
46047,3.8,2001,56976.0
46049,2.8000000000000003,2001,60853.0
46051,3.7,2001,70409.0
46053,3.4000000000000004,2001,49239.0
46055,2.2,2001,58799.0
46057,3.4000000000000004,2001,73995.0
46059,2.5,2001,64536.0
46061,2.5,2001,79488.0
46063,2.6,2001,65168.0
46065,2.3000000000000003,2001,79301.0
46067,3.1,2001,64422.0
46069,2.6,2001,64416.0
46071,4.6000000000000005,2001,45190.0
46073,2.9000000000000004,2001,57560.0
46075,1.9,2001,60864.0
46077,3.1,2001,64215.0
46079,2.8000000000000003,2001,74668.0
46081,3.1,2001,67606.0
46083,2.1,2001,98387.0
46085,4.2,2001,54199.0
46087,3.0,2001,70320.0
46089,3.3000000000000003,2001,52850.0
46091,5.2,2001,65643.0
46093,2.8000000000000003,2001,71106.0
46095,4.0,2001,44702.0
46097,4.6000000000000005,2001,64099.0
46099,2.4000000000000004,2001,75623.0
46101,4.3,2001,70603.0
46102,7.6,2001,40683.0
46103,2.8000000000000003,2001,67573.0
46105,2.8000000000000003,2001,57148.0
46107,3.4000000000000004,2001,72374.0
46109,4.6000000000000005,2001,57788.0
46111,2.9000000000000004,2001,63266.0
46115,3.5,2001,61513.0
46117,2.3000000000000003,2001,81788.0
46119,2.4000000000000004,2001,76192.0
46121,5.0,2001,41862.0
46123,3.0,2001,55946.0
46125,2.7,2001,74511.0
46127,3.0,2001,85677.0
46129,3.6,2001,57100.0
46135,3.1,2001,62951.0
46137,7.6,2001,40004.0
47001,4.6000000000000005,2001,64615.0
47003,5.0,2001,70185.0
47005,7.0,2001,50635.0
47007,4.800000000000001,2001,46207.0
47009,4.1000000000000005,2001,69713.0
47011,4.0,2001,62666.0
47013,6.1000000000000005,2001,44268.0
47015,4.0,2001,63155.0
47017,7.2,2001,52680.0
47019,4.800000000000001,2001,48912.0
47021,3.3000000000000003,2001,78437.0
47023,4.5,2001,57732.0
47025,5.300000000000001,2001,41087.0
47027,6.800000000000001,2001,43441.0
47029,7.4,2001,45361.0
47031,4.4,2001,56519.0
47033,5.5,2001,53598.0
47035,6.300000000000001,2001,53388.0
47037,3.5,2001,72561.0
47039,6.9,2001,52294.0
47041,5.2,2001,55392.0
47043,4.3,2001,70192.0
47045,6.4,2001,53715.0
47047,5.300000000000001,2001,84328.0
47049,8.5,2001,41147.0
47051,4.0,2001,61417.0
47053,7.5,2001,55608.0
47055,6.0,2001,54684.0
47057,5.7,2001,51951.0
47059,7.4,2001,50410.0
47061,5.6000000000000005,2001,44219.0
47063,5.800000000000001,2001,56734.0
47065,3.5,2001,75127.0
47067,6.9,2001,38024.0
47069,6.9,2001,44454.0
47071,6.2,2001,42573.0
47073,5.1000000000000005,2001,52819.0
47075,7.1000000000000005,2001,46351.0
47077,6.7,2001,53822.0
47079,5.9,2001,51194.0
47081,5.0,2001,56917.0
47083,7.0,2001,60581.0
47085,6.300000000000001,2001,58917.0
47087,5.7,2001,43306.0
47089,5.2,2001,60785.0
47091,7.6,2001,45495.0
47093,3.2,2001,70013.0
47095,6.4,2001,38088.0
47097,7.7,2001,47575.0
47099,9.1,2001,55562.0
47101,6.5,2001,53189.0
47103,4.3,2001,61591.0
47105,4.1000000000000005,2001,79683.0
47107,6.7,2001,60950.0
47109,5.7,2001,49706.0
47111,5.5,2001,56817.0
47113,4.9,2001,57070.0
47115,5.1000000000000005,2001,58686.0
47117,5.1000000000000005,2001,64013.0
47119,4.0,2001,70225.0
47121,6.5,2001,54257.0
47123,7.0,2001,56047.0
47125,4.3,2001,67478.0
47127,3.6,2001,68086.0
47129,6.0,2001,59967.0
47131,4.5,2001,50159.0
47133,6.1000000000000005,2001,52108.0
47135,6.9,2001,46448.0
47137,8.700000000000001,2001,47932.0
47139,4.800000000000001,2001,55146.0
47141,4.6000000000000005,2001,54996.0
47143,5.5,2001,59207.0
47145,4.6000000000000005,2001,63430.0
47147,4.2,2001,77326.0
47149,3.6,2001,77320.0
47151,6.6000000000000005,2001,44599.0
47153,4.7,2001,56264.0
47155,5.300000000000001,2001,59530.0
47157,4.3,2001,61452.0
47159,4.800000000000001,2001,63960.0
47161,5.300000000000001,2001,60242.0
47163,4.1000000000000005,2001,54361.0
47165,4.4,2001,87453.0
47167,4.5,2001,68778.0
47169,5.5,2001,58584.0
47171,5.9,2001,52260.0
47173,4.2,2001,51169.0
47175,6.1000000000000005,2001,50260.0
47177,6.4,2001,52520.0
47179,4.7,2001,64270.0
47181,9.0,2001,48321.0
47183,5.7,2001,49815.0
47185,5.800000000000001,2001,49411.0
47187,2.8000000000000003,2001,133486.0
47189,3.6,2001,88462.0
48001,6.0,2001,60800.0
48003,4.2,2001,68998.0
48005,5.4,2001,56825.0
48007,6.4,2001,60523.0
48009,3.2,2001,72062.0
48011,3.3000000000000003,2001,67548.0
48013,4.6000000000000005,2001,59817.0
48015,4.0,2001,68630.0
48017,4.7,2001,52751.0
48019,4.0,2001,69284.0
48021,4.6000000000000005,2001,73403.0
48023,4.9,2001,49059.0
48025,6.0,2001,48176.0
48027,4.9,2001,62412.0
48029,4.6000000000000005,2001,65839.0
48031,3.7,2001,82236.0
48033,3.2,2001,75186.0
48035,5.0,2001,61048.0
48037,5.1000000000000005,2001,52460.0
48039,5.0,2001,86197.0
48041,3.8,2001,60355.0
48043,4.0,2001,52388.0
48045,4.0,2001,53208.0
48047,5.9,2001,35359.0
48049,4.7,2001,53455.0
48051,3.9,2001,62095.0
48053,4.2,2001,74897.0
48055,5.0,2001,60833.0
48057,6.9,2001,62742.0
48059,4.3,2001,63836.0
48061,7.800000000000001,2001,49583.0
48063,5.4,2001,52919.0
48065,3.5,2001,71902.0
48067,6.5,2001,54276.0
48069,4.1000000000000005,2001,59958.0
48071,4.5,2001,102146.0
48073,5.0,2001,50351.0
48075,4.9,2001,49200.0
48077,3.4000000000000004,2001,66085.0
48079,5.5,2001,45766.0
48081,4.5,2001,43774.0
48083,5.0,2001,45834.0
48085,4.1000000000000005,2001,113943.0
48087,3.7,2001,52093.0
48089,4.3,2001,59711.0
48091,4.3,2001,92979.0
48093,4.1000000000000005,2001,51559.0
48095,5.2,2001,51191.0
48097,4.800000000000001,2001,66466.0
48099,6.0,2001,63428.0
48101,4.800000000000001,2001,45351.0
48103,4.9,2001,67889.0
48105,3.5,2001,71851.0
48107,5.0,2001,46457.0
48109,4.7,2001,52160.0
48111,3.1,2001,61636.0
48113,5.300000000000001,2001,70871.0
48115,5.300000000000001,2001,48801.0
48117,4.6000000000000005,2001,55565.0
48119,5.4,2001,54587.0
48121,3.5,2001,102711.0
48123,4.5,2001,55525.0
48125,4.9,2001,47074.0
48127,7.7,2001,44312.0
48129,4.4,2001,44866.0
48131,6.4,2001,40539.0
48133,4.9,2001,53351.0
48135,4.9,2001,64868.0
48137,4.5,2001,50752.0
48139,4.4,2001,89314.0
48141,7.300000000000001,2001,53441.0
48143,3.8,2001,60093.0
48145,5.5,2001,47534.0
48147,6.5,2001,60959.0
48149,3.6,2001,70476.0
48151,3.9,2001,57867.0
48153,5.6000000000000005,2001,45784.0
48155,3.8,2001,47657.0
48157,3.9,2001,105583.0
48159,4.2,2001,56623.0
48161,4.5,2001,56372.0
48163,6.5,2001,46769.0
48165,4.5,2001,62465.0
48167,5.2,2001,75947.0
48169,3.7,2001,50255.0
48171,3.5,2001,77013.0
48173,3.0,2001,96533.0
48175,4.2,2001,62841.0
48177,3.7,2001,57523.0
48179,4.4,2001,50648.0
48181,5.300000000000001,2001,66141.0
48183,5.5,2001,60932.0
48185,5.5,2001,61188.0
48187,3.8,2001,86043.0
48189,4.6000000000000005,2001,49571.0
48191,5.4,2001,40677.0
48193,3.8,2001,59753.0
48195,2.9000000000000004,2001,69064.0
48197,3.8,2001,49539.0
48199,6.2,2001,70432.0
48201,4.7,2001,68748.0
48203,5.4,2001,64636.0
48205,3.2,2001,84165.0
48207,3.9,2001,48587.0
48209,3.9,2001,89074.0
48211,2.7,2001,73212.0
48213,4.6000000000000005,2001,62843.0
48215,9.6,2001,48825.0
48217,5.7,2001,57566.0
48219,3.9,2001,56923.0
48221,4.6000000000000005,2001,75545.0
48223,4.5,2001,64249.0
48225,5.300000000000001,2001,49741.0
48227,5.0,2001,59598.0
48229,5.300000000000001,2001,39582.0
48231,4.9,2001,68019.0
48233,4.3,2001,65019.0
48235,3.2,2001,77768.0
48237,4.3,2001,54132.0
48239,4.5,2001,61953.0
48241,8.6,2001,50763.0
48243,3.7,2001,58285.0
48245,7.1000000000000005,2001,55065.0
48247,4.800000000000001,2001,43782.0
48249,5.6000000000000005,2001,48252.0
48251,4.4,2001,76747.0
48253,5.2,2001,51894.0
48255,5.6000000000000005,2001,61860.0
48257,5.1000000000000005,2001,92814.0
48259,3.8,2001,120238.0
48261,3.4000000000000004,2001,43274.0
48263,3.2,2001,58118.0
48265,4.3,2001,59619.0
48267,3.3000000000000003,2001,51851.0
48269,2.9000000000000004,2001,87856.0
48271,6.800000000000001,2001,52609.0
48273,5.0,2001,51342.0
48275,4.3,2001,47207.0
48277,6.2,2001,62620.0
48279,5.4,2001,53008.0
48281,4.3,2001,67917.0
48283,6.800000000000001,2001,40555.0
48285,3.3000000000000003,2001,58400.0
48287,4.1000000000000005,2001,65911.0
48289,5.1000000000000005,2001,56749.0
48291,6.1000000000000005,2001,61880.0
48293,4.7,2001,51357.0
48295,3.4000000000000004,2001,70236.0
48297,4.5,2001,58576.0
48299,4.7,2001,59528.0
48301,6.300000000000001,2001,94716.0
48303,3.7,2001,59138.0
48305,4.800000000000001,2001,56754.0
48307,5.9,2001,45915.0
48309,4.7,2001,63160.0
48311,3.9,2001,67525.0
48313,5.2,2001,53906.0
48315,6.6000000000000005,2001,47720.0
48317,4.1000000000000005,2001,73315.0
48319,2.9000000000000004,2001,59129.0
48321,7.7,2001,58380.0
48323,17.6,2001,43407.0
48325,4.5,2001,70313.0
48327,4.5,2001,44145.0
48329,3.8,2001,81187.0
48331,4.5,2001,54667.0
48333,3.6,2001,58068.0
48335,5.7,2001,48378.0
48337,4.6000000000000005,2001,57076.0
48339,3.9,2001,95241.0
48341,3.3000000000000003,2001,66583.0
48343,6.9,2001,49847.0
48345,3.5,2001,46320.0
48347,4.7,2001,51708.0
48349,5.4,2001,50822.0
48351,9.9,2001,47804.0
48353,5.1000000000000005,2001,50579.0
48355,5.300000000000001,2001,60250.0
48357,3.1,2001,69383.0
48359,3.1,2001,66411.0
48361,7.9,2001,63901.0
48363,4.7,2001,56809.0
48365,5.5,2001,59772.0
48367,3.9,2001,95277.0
48369,3.6,2001,57786.0
48371,5.1000000000000005,2001,54003.0
48373,6.2,2001,58894.0
48375,5.4,2001,51028.0
48377,15.4,2001,43666.0
48379,5.0,2001,45419.0
48381,2.6,2001,77066.0
48383,3.3000000000000003,2001,83195.0
48385,5.6000000000000005,2001,49467.0
48387,8.200000000000001,2001,47081.0
48389,7.300000000000001,2001,53969.0
48391,4.5,2001,50936.0
48393,2.5,2001,70814.0
48395,4.9,2001,57796.0
48397,4.1000000000000005,2001,124291.0
48399,4.5,2001,52729.0
48401,5.1000000000000005,2001,55085.0
48403,10.4,2001,50564.0
48405,5.6000000000000005,2001,49591.0
48407,5.0,2001,57855.0
48409,6.0,2001,62919.0
