county_name,year,population,fips_code
".Pearl River County, Mississippi",2022,57338.0,
".Pearl River County, Mississippi",2023,58198.0,
".Pearl River County, Mississippi",2024,59030.0,
".Perry County, Mississippi",2020,11459.0,
".Perry County, Mississippi",2021,11507.0,
".Perry County, Mississippi",2022,11440.0,
".Perry County, Mississippi",2023,11433.0,
".Perry County, Mississippi",2024,11406.0,
".Pike County, Mississippi",2020,40193.0,
".Pike County, Mississippi",2021,39976.0,
".Pike County, Mississippi",2022,39592.0,
".Pike County, Mississippi",2023,39271.0,
".Pike County, Mississippi",2024,38980.0,
".Pontotoc County, Mississippi",2020,31195.0,
".Pontotoc County, Mississippi",2021,31332.0,
".Pontotoc County, Mississippi",2022,31449.0,
".Pontotoc County, Mississippi",2023,31761.0,
".Pontotoc County, Mississippi",2024,32014.0,
".Prentiss County, Mississippi",2020,24974.0,
".Prentiss County, Mississippi",2021,25052.0,
".Prentiss County, Mississippi",2022,25094.0,
".Prentiss County, Mississippi",2023,25310.0,
".Prentiss County, Mississippi",2024,25489.0,
".Quitman County, Mississippi",2020,6153.0,
".Quitman County, Mississippi",2021,5897.0,
".Quitman County, Mississippi",2022,5683.0,
".Quitman County, Mississippi",2023,5592.0,
".Quitman County, Mississippi",2024,5542.0,
".Rankin County, Mississippi",2020,157175.0,
".Rankin County, Mississippi",2021,157600.0,
".Rankin County, Mississippi",2022,158733.0,
".Rankin County, Mississippi",2023,160184.0,
".Rankin County, Mississippi",2024,160573.0,
".Scott County, Mississippi",2020,27977.0,
".Scott County, Mississippi",2021,27617.0,
".Scott County, Mississippi",2022,27710.0,
".Scott County, Mississippi",2023,27619.0,
".Scott County, Mississippi",2024,27666.0,
".Sharkey County, Mississippi",2020,3774.0,
".Sharkey County, Mississippi",2021,3629.0,
".Sharkey County, Mississippi",2022,3483.0,
".Sharkey County, Mississippi",2023,3378.0,
".Sharkey County, Mississippi",2024,3234.0,
".Simpson County, Mississippi",2020,25890.0,
".Simpson County, Mississippi",2021,25699.0,
".Simpson County, Mississippi",2022,25615.0,
".Simpson County, Mississippi",2023,25653.0,
".Simpson County, Mississippi",2024,25597.0,
".Smith County, Mississippi",2020,14205.0,
".Smith County, Mississippi",2021,14199.0,
".Smith County, Mississippi",2022,14095.0,
".Smith County, Mississippi",2023,14108.0,
".Smith County, Mississippi",2024,14051.0,
".Stone County, Mississippi",2020,18329.0,
".Stone County, Mississippi",2021,18736.0,
".Stone County, Mississippi",2022,18834.0,
".Stone County, Mississippi",2023,19004.0,
".Stone County, Mississippi",2024,19569.0,
".Sunflower County, Mississippi",2020,25702.0,
".Sunflower County, Mississippi",2021,24681.0,
".Sunflower County, Mississippi",2022,24314.0,
".Sunflower County, Mississippi",2023,23940.0,
".Sunflower County, Mississippi",2024,23029.0,
".Tallahatchie County, Mississippi",2020,12647.0,
".Tallahatchie County, Mississippi",2021,11969.0,
".Tallahatchie County, Mississippi",2022,11762.0,
".Tallahatchie County, Mississippi",2023,11517.0,
".Tallahatchie County, Mississippi",2024,10921.0,
".Tate County, Mississippi",2020,28119.0,
".Tate County, Mississippi",2021,28173.0,
".Tate County, Mississippi",2022,28372.0,
".Tate County, Mississippi",2023,28389.0,
".Tate County, Mississippi",2024,28551.0,
".Tippah County, Mississippi",2020,21737.0,
".Tippah County, Mississippi",2021,21599.0,
".Tippah County, Mississippi",2022,21480.0,
".Tippah County, Mississippi",2023,21377.0,
".Tippah County, Mississippi",2024,21423.0,
".Tishomingo County, Mississippi",2020,18854.0,
".Tishomingo County, Mississippi",2021,18745.0,
".Tishomingo County, Mississippi",2022,18626.0,
".Tishomingo County, Mississippi",2023,18524.0,
".Tishomingo County, Mississippi",2024,18553.0,
".Tunica County, Mississippi",2020,9734.0,
".Tunica County, Mississippi",2021,9644.0,
".Tunica County, Mississippi",2022,9461.0,
".Tunica County, Mississippi",2023,9380.0,
".Tunica County, Mississippi",2024,9157.0,
".Union County, Mississippi",2020,27814.0,
".Union County, Mississippi",2021,28029.0,
".Union County, Mississippi",2022,28130.0,
".Union County, Mississippi",2023,28275.0,
".Union County, Mississippi",2024,28363.0,
".Walthall County, Mississippi",2020,13873.0,
".Walthall County, Mississippi",2021,13835.0,
".Walthall County, Mississippi",2022,13815.0,
".Walthall County, Mississippi",2023,13835.0,
".Walthall County, Mississippi",2024,13839.0,
".Warren County, Mississippi",2020,44550.0,
".Warren County, Mississippi",2021,43440.0,
".Warren County, Mississippi",2022,42684.0,
".Warren County, Mississippi",2023,42323.0,
".Warren County, Mississippi",2024,42105.0,
".Washington County, Mississippi",2020,44648.0,
".Washington County, Mississippi",2021,43605.0,
".Washington County, Mississippi",2022,42490.0,
".Washington County, Mississippi",2023,41902.0,
".Washington County, Mississippi",2024,41181.0,
".Wayne County, Mississippi",2020,19807.0,
".Wayne County, Mississippi",2021,19672.0,
".Wayne County, Mississippi",2022,19617.0,
".Wayne County, Mississippi",2023,19743.0,
".Wayne County, Mississippi",2024,19749.0,
".Webster County, Mississippi",2020,9904.0,
".Webster County, Mississippi",2021,9975.0,
".Webster County, Mississippi",2022,9953.0,
".Webster County, Mississippi",2023,9989.0,
".Webster County, Mississippi",2024,10039.0,
".Wilkinson County, Mississippi",2020,8524.0,
".Wilkinson County, Mississippi",2021,8303.0,
".Wilkinson County, Mississippi",2022,8175.0,
".Wilkinson County, Mississippi",2023,7988.0,
".Wilkinson County, Mississippi",2024,7820.0,
".Winston County, Mississippi",2020,17686.0,
".Winston County, Mississippi",2021,17573.0,
".Winston County, Mississippi",2022,17527.0,
".Winston County, Mississippi",2023,17476.0,
".Winston County, Mississippi",2024,17418.0,
".Yalobusha County, Mississippi",2020,12436.0,
".Yalobusha County, Mississippi",2021,12438.0,
".Yalobusha County, Mississippi",2022,12395.0,
".Yalobusha County, Mississippi",2023,12369.0,
".Yalobusha County, Mississippi",2024,12458.0,
".Yazoo County, Mississippi",2020,26670.0,
".Yazoo County, Mississippi",2021,25180.0,
".Yazoo County, Mississippi",2022,24698.0,
".Yazoo County, Mississippi",2023,24603.0,
".Yazoo County, Mississippi",2024,23024.0,
".Adair County, Missouri",2020,25272.0,
".Adair County, Missouri",2021,25188.0,
".Adair County, Missouri",2022,25155.0,
".Adair County, Missouri",2023,25231.0,
".Adair County, Missouri",2024,25660.0,
".Andrew County, Missouri",2020,18102.0,
".Andrew County, Missouri",2021,18015.0,
".Andrew County, Missouri",2022,18008.0,
".Andrew County, Missouri",2023,18109.0,
".Andrew County, Missouri",2024,18091.0,
".Atchison County, Missouri",2020,5305.0,
".Atchison County, Missouri",2021,5210.0,
".Atchison County, Missouri",2022,5163.0,
".Atchison County, Missouri",2023,5116.0,
".Atchison County, Missouri",2024,5139.0,
".Audrain County, Missouri",2020,24781.0,
".Audrain County, Missouri",2021,24858.0,
".Audrain County, Missouri",2022,24455.0,
".Audrain County, Missouri",2023,24342.0,
".Audrain County, Missouri",2024,24304.0,
".Barry County, Missouri",2020,34542.0,
".Barry County, Missouri",2021,34762.0,
".Barry County, Missouri",2022,34931.0,
".Barry County, Missouri",2023,35310.0,
".Barry County, Missouri",2024,35618.0,
".Barton County, Missouri",2020,11623.0,
".Barton County, Missouri",2021,11670.0,
".Barton County, Missouri",2022,11695.0,
".Barton County, Missouri",2023,11743.0,
".Barton County, Missouri",2024,11717.0,
".Bates County, Missouri",2020,16053.0,
".Bates County, Missouri",2021,16099.0,
".Bates County, Missouri",2022,16156.0,
".Bates County, Missouri",2023,16226.0,
".Bates County, Missouri",2024,16394.0,
".Benton County, Missouri",2020,19425.0,
".Benton County, Missouri",2021,19940.0,
".Benton County, Missouri",2022,20216.0,
".Benton County, Missouri",2023,20560.0,
".Benton County, Missouri",2024,20614.0,
".Bollinger County, Missouri",2020,10555.0,
".Bollinger County, Missouri",2021,10582.0,
".Bollinger County, Missouri",2022,10510.0,
".Bollinger County, Missouri",2023,10536.0,
".Bollinger County, Missouri",2024,10610.0,
".Boone County, Missouri",2020,184050.0,
".Boone County, Missouri",2021,186132.0,
".Boone County, Missouri",2022,187743.0,
".Boone County, Missouri",2023,190138.0,
".Boone County, Missouri",2024,192154.0,
".Buchanan County, Missouri",2020,84472.0,
".Buchanan County, Missouri",2021,83636.0,
".Buchanan County, Missouri",2022,82956.0,
".Buchanan County, Missouri",2023,83201.0,
".Buchanan County, Missouri",2024,83574.0,
".Butler County, Missouri",2020,42063.0,
".Butler County, Missouri",2021,42163.0,
".Butler County, Missouri",2022,42150.0,
".Butler County, Missouri",2023,41910.0,
".Butler County, Missouri",2024,41814.0,
".Caldwell County, Missouri",2020,8821.0,
".Caldwell County, Missouri",2021,8900.0,
".Caldwell County, Missouri",2022,8939.0,
".Caldwell County, Missouri",2023,8976.0,
".Caldwell County, Missouri",2024,9000.0,
".Callaway County, Missouri",2020,44346.0,
".Callaway County, Missouri",2021,44655.0,
".Callaway County, Missouri",2022,44760.0,
".Callaway County, Missouri",2023,44818.0,
".Callaway County, Missouri",2024,45126.0,
".Camden County, Missouri",2020,42807.0,
".Camden County, Missouri",2021,43513.0,
".Camden County, Missouri",2022,43779.0,
".Camden County, Missouri",2023,44099.0,
".Camden County, Missouri",2024,44135.0,
".Cape Girardeau County, Missouri",2020,81824.0,
".Cape Girardeau County, Missouri",2021,82144.0,
".Cape Girardeau County, Missouri",2022,82940.0,
".Cape Girardeau County, Missouri",2023,83110.0,
".Cape Girardeau County, Missouri",2024,83658.0,
".Carroll County, Missouri",2020,8464.0,
".Carroll County, Missouri",2021,8398.0,
".Carroll County, Missouri",2022,8410.0,
".Carroll County, Missouri",2023,8367.0,
".Carroll County, Missouri",2024,8414.0,
".Carter County, Missouri",2020,5205.0,
".Carter County, Missouri",2021,5325.0,
".Carter County, Missouri",2022,5267.0,
".Carter County, Missouri",2023,5329.0,
".Carter County, Missouri",2024,5359.0,
".Cass County, Missouri",2020,108162.0,
".Cass County, Missouri",2021,109792.0,
".Cass County, Missouri",2022,110345.0,
".Cass County, Missouri",2023,111695.0,
".Cass County, Missouri",2024,113873.0,
".Cedar County, Missouri",2020,14214.0,
".Cedar County, Missouri",2021,14519.0,
".Cedar County, Missouri",2022,14612.0,
".Cedar County, Missouri",2023,14706.0,
".Cedar County, Missouri",2024,15023.0,
".Chariton County, Missouri",2020,7390.0,
".Chariton County, Missouri",2021,7367.0,
".Chariton County, Missouri",2022,7395.0,
".Chariton County, Missouri",2023,7403.0,
".Chariton County, Missouri",2024,7397.0,
".Christian County, Missouri",2020,89294.0,
".Christian County, Missouri",2021,91636.0,
".Christian County, Missouri",2022,93130.0,
".Christian County, Missouri",2023,94469.0,
".Christian County, Missouri",2024,96045.0,
".Clark County, Missouri",2020,6658.0,
".Clark County, Missouri",2021,6734.0,
".Clark County, Missouri",2022,6714.0,
".Clark County, Missouri",2023,6648.0,
".Clark County, Missouri",2024,6623.0,
".Clay County, Missouri",2020,254145.0,
".Clay County, Missouri",2021,255908.0,
".Clay County, Missouri",2022,257037.0,
".Clay County, Missouri",2023,260150.0,
".Clay County, Missouri",2024,263370.0,
".Clinton County, Missouri",2020,21218.0,
".Clinton County, Missouri",2021,21222.0,
".Clinton County, Missouri",2022,21339.0,
".Clinton County, Missouri",2023,21569.0,
".Clinton County, Missouri",2024,21721.0,
".Cole County, Missouri",2020,76624.0,
".Cole County, Missouri",2021,76616.0,
".Cole County, Missouri",2022,76977.0,
".Cole County, Missouri",2023,77318.0,
".Cole County, Missouri",2024,77625.0,
".Cooper County, Missouri",2020,16647.0,
".Cooper County, Missouri",2021,16682.0,
".Cooper County, Missouri",2022,16741.0,
".Cooper County, Missouri",2023,16926.0,
".Cooper County, Missouri",2024,17122.0,
".Crawford County, Missouri",2020,23036.0,
".Crawford County, Missouri",2021,22826.0,
".Crawford County, Missouri",2022,22622.0,
".Crawford County, Missouri",2023,22691.0,
".Crawford County, Missouri",2024,22808.0,
".Dade County, Missouri",2020,7586.0,
".Dade County, Missouri",2021,7600.0,
".Dade County, Missouri",2022,7679.0,
".Dade County, Missouri",2023,7719.0,
".Dade County, Missouri",2024,7622.0,
".Dallas County, Missouri",2020,17132.0,
".Dallas County, Missouri",2021,17344.0,
".Dallas County, Missouri",2022,17610.0,
".Dallas County, Missouri",2023,17793.0,
".Dallas County, Missouri",2024,17877.0,
".Daviess County, Missouri",2020,8433.0,
".Daviess County, Missouri",2021,8404.0,
".Daviess County, Missouri",2022,8455.0,
".Daviess County, Missouri",2023,8554.0,
".Daviess County, Missouri",2024,8541.0,
".DeKalb County, Missouri",2020,11596.0,
".DeKalb County, Missouri",2021,11695.0,
".DeKalb County, Missouri",2022,11307.0,
".DeKalb County, Missouri",2023,9899.0,
".DeKalb County, Missouri",2024,9884.0,
".Dent County, Missouri",2020,14389.0,
".Dent County, Missouri",2021,14461.0,
".Dent County, Missouri",2022,14471.0,
".Dent County, Missouri",2023,14654.0,
".Dent County, Missouri",2024,14721.0,
".Douglas County, Missouri",2020,11600.0,
".Douglas County, Missouri",2021,11746.0,
".Douglas County, Missouri",2022,11967.0,
".Douglas County, Missouri",2023,12224.0,
".Douglas County, Missouri",2024,12290.0,
".Dunklin County, Missouri",2020,28216.0,
".Dunklin County, Missouri",2021,27739.0,
".Dunklin County, Missouri",2022,27444.0,
".Dunklin County, Missouri",2023,27066.0,
".Dunklin County, Missouri",2024,27002.0,
".Franklin County, Missouri",2020,104867.0,
".Franklin County, Missouri",2021,105317.0,
".Franklin County, Missouri",2022,105865.0,
".Franklin County, Missouri",2023,106444.0,
".Franklin County, Missouri",2024,107256.0,
".Gasconade County, Missouri",2020,14763.0,
".Gasconade County, Missouri",2021,14782.0,
".Gasconade County, Missouri",2022,14800.0,
".Gasconade County, Missouri",2023,14731.0,
".Gasconade County, Missouri",2024,14655.0,
".Gentry County, Missouri",2020,6136.0,
".Gentry County, Missouri",2021,6189.0,
".Gentry County, Missouri",2022,6291.0,
".Gentry County, Missouri",2023,6311.0,
".Gentry County, Missouri",2024,6298.0,
".Greene County, Missouri",2020,299332.0,
".Greene County, Missouri",2021,301137.0,
".Greene County, Missouri",2022,303336.0,
".Greene County, Missouri",2023,305130.0,
".Greene County, Missouri",2024,307942.0,
".Grundy County, Missouri",2020,9757.0,
".Grundy County, Missouri",2021,9762.0,
".Grundy County, Missouri",2022,9828.0,
".Grundy County, Missouri",2023,9807.0,
".Grundy County, Missouri",2024,9766.0,
".Harrison County, Missouri",2020,8157.0,
".Harrison County, Missouri",2021,8179.0,
".Harrison County, Missouri",2022,8213.0,
".Harrison County, Missouri",2023,8216.0,
".Harrison County, Missouri",2024,8186.0,
".Henry County, Missouri",2020,21982.0,
".Henry County, Missouri",2021,22220.0,
".Henry County, Missouri",2022,22404.0,
".Henry County, Missouri",2023,22457.0,
".Henry County, Missouri",2024,22575.0,
".Hickory County, Missouri",2020,8298.0,
".Hickory County, Missouri",2021,8572.0,
".Hickory County, Missouri",2022,8576.0,
".Hickory County, Missouri",2023,8715.0,
".Hickory County, Missouri",2024,8766.0,
".Holt County, Missouri",2020,4191.0,
".Holt County, Missouri",2021,4234.0,
".Holt County, Missouri",2022,4265.0,
".Holt County, Missouri",2023,4266.0,
".Holt County, Missouri",2024,4241.0,
".Howard County, Missouri",2020,10157.0,
".Howard County, Missouri",2021,10144.0,
".Howard County, Missouri",2022,10169.0,
".Howard County, Missouri",2023,10116.0,
".Howard County, Missouri",2024,10150.0,
".Howell County, Missouri",2020,39806.0,
".Howell County, Missouri",2021,40026.0,
".Howell County, Missouri",2022,40612.0,
".Howell County, Missouri",2023,40707.0,
".Howell County, Missouri",2024,40762.0,
".Iron County, Missouri",2020,9513.0,
".Iron County, Missouri",2021,9431.0,
".Iron County, Missouri",2022,9411.0,
".Iron County, Missouri",2023,9454.0,
".Iron County, Missouri",2024,9420.0,
".Jackson County, Missouri",2020,717662.0,
".Jackson County, Missouri",2021,717993.0,
".Jackson County, Missouri",2022,716580.0,
".Jackson County, Missouri",2023,720283.0,
".Jackson County, Missouri",2024,727362.0,
".Jasper County, Missouri",2020,122896.0,
".Jasper County, Missouri",2021,123324.0,
".Jasper County, Missouri",2022,123969.0,
".Jasper County, Missouri",2023,125117.0,
".Jasper County, Missouri",2024,126479.0,
".Jefferson County, Missouri",2020,226947.0,
".Jefferson County, Missouri",2021,228030.0,
".Jefferson County, Missouri",2022,229268.0,
".Jefferson County, Missouri",2023,231155.0,
".Jefferson County, Missouri",2024,231888.0,
".Johnson County, Missouri",2020,54039.0,
".Johnson County, Missouri",2021,54209.0,
".Johnson County, Missouri",2022,54423.0,
".Johnson County, Missouri",2023,55107.0,
".Johnson County, Missouri",2024,55880.0,
".Knox County, Missouri",2020,3739.0,
".Knox County, Missouri",2021,3786.0,
".Knox County, Missouri",2022,3777.0,
".Knox County, Missouri",2023,3736.0,
".Knox County, Missouri",2024,3740.0,
".Laclede County, Missouri",2020,36046.0,
".Laclede County, Missouri",2021,36163.0,
".Laclede County, Missouri",2022,36330.0,
".Laclede County, Missouri",2023,36674.0,
".Laclede County, Missouri",2024,36738.0,
".Lafayette County, Missouri",2020,33050.0,
".Lafayette County, Missouri",2021,32835.0,
".Lafayette County, Missouri",2022,32937.0,
".Lafayette County, Missouri",2023,33244.0,
".Lafayette County, Missouri",2024,33511.0,
".Lawrence County, Missouri",2020,37998.0,
".Lawrence County, Missouri",2021,38263.0,
".Lawrence County, Missouri",2022,38672.0,
".Lawrence County, Missouri",2023,38879.0,
".Lawrence County, Missouri",2024,39151.0,
".Lewis County, Missouri",2020,10039.0,
".Lewis County, Missouri",2021,10000.0,
".Lewis County, Missouri",2022,9888.0,
".Lewis County, Missouri",2023,9840.0,
".Lewis County, Missouri",2024,9852.0,
".Lincoln County, Missouri",2020,59857.0,
".Lincoln County, Missouri",2021,61651.0,
".Lincoln County, Missouri",2022,63184.0,
".Lincoln County, Missouri",2023,64707.0,
".Lincoln County, Missouri",2024,65888.0,
".Linn County, Missouri",2020,11857.0,
".Linn County, Missouri",2021,11844.0,
".Linn County, Missouri",2022,11842.0,
".Linn County, Missouri",2023,11808.0,
".Linn County, Missouri",2024,11910.0,
".Livingston County, Missouri",2020,13990.0,
".Livingston County, Missouri",2021,14206.0,
".Livingston County, Missouri",2022,14365.0,
".Livingston County, Missouri",2023,14595.0,
".Livingston County, Missouri",2024,14658.0,
".McDonald County, Missouri",2020,23278.0,
".McDonald County, Missouri",2021,23432.0,
".McDonald County, Missouri",2022,23623.0,
".McDonald County, Missouri",2023,24117.0,
".McDonald County, Missouri",2024,24054.0,
".Macon County, Missouri",2020,15199.0,
".Macon County, Missouri",2021,15183.0,
".Macon County, Missouri",2022,15084.0,
".Macon County, Missouri",2023,15173.0,
".Macon County, Missouri",2024,15177.0,
".Madison County, Missouri",2020,12625.0,
".Madison County, Missouri",2021,12665.0,
".Madison County, Missouri",2022,12763.0,
".Madison County, Missouri",2023,12739.0,
".Madison County, Missouri",2024,12852.0,
".Maries County, Missouri",2020,8451.0,
".Maries County, Missouri",2021,8418.0,
".Maries County, Missouri",2022,8434.0,
".Maries County, Missouri",2023,8441.0,
".Maries County, Missouri",2024,8506.0,
".Marion County, Missouri",2020,28493.0,
".Marion County, Missouri",2021,28564.0,
".Marion County, Missouri",2022,28489.0,
".Marion County, Missouri",2023,28312.0,
".Marion County, Missouri",2024,28425.0,
".Mercer County, Missouri",2020,3512.0,
".Mercer County, Missouri",2021,3480.0,
".Mercer County, Missouri",2022,3469.0,
".Mercer County, Missouri",2023,3499.0,
".Mercer County, Missouri",2024,3452.0,
".Miller County, Missouri",2020,24778.0,
".Miller County, Missouri",2021,24949.0,
".Miller County, Missouri",2022,25384.0,
".Miller County, Missouri",2023,25566.0,
".Miller County, Missouri",2024,25668.0,
".Mississippi County, Missouri",2020,12121.0,
".Mississippi County, Missouri",2021,12105.0,
".Mississippi County, Missouri",2022,11683.0,
".Mississippi County, Missouri",2023,11852.0,
".Mississippi County, Missouri",2024,11750.0,
".Moniteau County, Missouri",2020,15216.0,
".Moniteau County, Missouri",2021,15313.0,
".Moniteau County, Missouri",2022,15241.0,
".Moniteau County, Missouri",2023,15245.0,
".Moniteau County, Missouri",2024,15294.0,
".Monroe County, Missouri",2020,8693.0,
".Monroe County, Missouri",2021,8708.0,
".Monroe County, Missouri",2022,8650.0,
".Monroe County, Missouri",2023,8731.0,
".Monroe County, Missouri",2024,8890.0,
".Montgomery County, Missouri",2020,11286.0,
".Montgomery County, Missouri",2021,11440.0,
".Montgomery County, Missouri",2022,11463.0,
".Montgomery County, Missouri",2023,11430.0,
".Montgomery County, Missouri",2024,11511.0,
".Morgan County, Missouri",2020,21001.0,
".Morgan County, Missouri",2021,21441.0,
".Morgan County, Missouri",2022,21781.0,
".Morgan County, Missouri",2023,21963.0,
".Morgan County, Missouri",2024,22399.0,
".New Madrid County, Missouri",2020,16329.0,
".New Madrid County, Missouri",2021,16039.0,
".New Madrid County, Missouri",2022,15686.0,
".New Madrid County, Missouri",2023,15388.0,
".New Madrid County, Missouri",2024,15212.0,
".Newton County, Missouri",2020,58699.0,
".Newton County, Missouri",2021,59451.0,
".Newton County, Missouri",2022,60107.0,
".Newton County, Missouri",2023,60813.0,
".Newton County, Missouri",2024,61519.0,
".Nodaway County, Missouri",2020,20999.0,
".Nodaway County, Missouri",2021,20984.0,
".Nodaway County, Missouri",2022,20690.0,
".Nodaway County, Missouri",2023,20693.0,
".Nodaway County, Missouri",2024,20503.0,
".Oregon County, Missouri",2020,8611.0,
".Oregon County, Missouri",2021,8628.0,
".Oregon County, Missouri",2022,8709.0,
".Oregon County, Missouri",2023,8719.0,
".Oregon County, Missouri",2024,8699.0,
".Osage County, Missouri",2020,13255.0,
".Osage County, Missouri",2021,13397.0,
".Osage County, Missouri",2022,13399.0,
".Osage County, Missouri",2023,13479.0,
".Osage County, Missouri",2024,13478.0,
".Ozark County, Missouri",2020,8519.0,
".Ozark County, Missouri",2021,8790.0,
".Ozark County, Missouri",2022,8970.0,
".Ozark County, Missouri",2023,8996.0,
".Ozark County, Missouri",2024,9090.0,
".Pemiscot County, Missouri",2020,15589.0,
".Pemiscot County, Missouri",2021,15246.0,
".Pemiscot County, Missouri",2022,14880.0,
".Pemiscot County, Missouri",2023,14669.0,
".Pemiscot County, Missouri",2024,14407.0,
".Perry County, Missouri",2020,18971.0,
".Perry County, Missouri",2021,18975.0,
".Perry County, Missouri",2022,18882.0,
".Perry County, Missouri",2023,18950.0,
".Perry County, Missouri",2024,19100.0,
".Pettis County, Missouri",2020,43004.0,
".Pettis County, Missouri",2021,43220.0,
".Pettis County, Missouri",2022,43381.0,
".Pettis County, Missouri",2023,43591.0,
".Pettis County, Missouri",2024,43791.0,
".Phelps County, Missouri",2020,44568.0,
".Phelps County, Missouri",2021,44912.0,
".Phelps County, Missouri",2022,45301.0,
".Phelps County, Missouri",2023,45517.0,
".Phelps County, Missouri",2024,45672.0,
".Pike County, Missouri",2020,17413.0,
".Pike County, Missouri",2021,17606.0,
".Pike County, Missouri",2022,17650.0,
".Pike County, Missouri",2023,17927.0,
".Pike County, Missouri",2024,17961.0,
".Platte County, Missouri",2020,107190.0,
".Platte County, Missouri",2021,108752.0,
".Platte County, Missouri",2022,110593.0,
".Platte County, Missouri",2023,112112.0,
".Platte County, Missouri",2024,113207.0,
".Polk County, Missouri",2020,31616.0,
".Polk County, Missouri",2021,32047.0,
".Polk County, Missouri",2022,32669.0,
".Polk County, Missouri",2023,32818.0,
".Polk County, Missouri",2024,33070.0,
".Pulaski County, Missouri",2020,54039.0,
".Pulaski County, Missouri",2021,53816.0,
".Pulaski County, Missouri",2022,53824.0,
".Pulaski County, Missouri",2023,53829.0,
".Pulaski County, Missouri",2024,53964.0,
".Putnam County, Missouri",2020,4685.0,
".Putnam County, Missouri",2021,4692.0,
".Putnam County, Missouri",2022,4653.0,
".Putnam County, Missouri",2023,4639.0,
".Putnam County, Missouri",2024,4539.0,
".Ralls County, Missouri",2020,10354.0,
".Ralls County, Missouri",2021,10365.0,
".Ralls County, Missouri",2022,10419.0,
".Ralls County, Missouri",2023,10501.0,
".Ralls County, Missouri",2024,10499.0,
".Randolph County, Missouri",2020,24457.0,
".Randolph County, Missouri",2021,24569.0,
".Randolph County, Missouri",2022,24619.0,
".Randolph County, Missouri",2023,24105.0,
".Randolph County, Missouri",2024,24077.0,
".Ray County, Missouri",2020,23135.0,
".Ray County, Missouri",2021,23095.0,
".Ray County, Missouri",2022,23119.0,
".Ray County, Missouri",2023,23178.0,
".Ray County, Missouri",2024,23199.0,
".Reynolds County, Missouri",2020,6079.0,
".Reynolds County, Missouri",2021,6084.0,
".Reynolds County, Missouri",2022,5994.0,
".Reynolds County, Missouri",2023,5965.0,
".Reynolds County, Missouri",2024,5927.0,
".Ripley County, Missouri",2020,10670.0,
".Ripley County, Missouri",2021,10648.0,
".Ripley County, Missouri",2022,10699.0,
".Ripley County, Missouri",2023,10809.0,
".Ripley County, Missouri",2024,10715.0,
".St. Charles County, Missouri",2020,406423.0,
".St. Charles County, Missouri",2021,410515.0,
".St. Charles County, Missouri",2022,414055.0,
".St. Charles County, Missouri",2023,417958.0,
".St. Charles County, Missouri",2024,423726.0,
".St. Clair County, Missouri",2020,9346.0,
".St. Clair County, Missouri",2021,9416.0,
".St. Clair County, Missouri",2022,9581.0,
".St. Clair County, Missouri",2023,9743.0,
".St. Clair County, Missouri",2024,9848.0,
".Ste. Genevieve County, Missouri",2020,18478.0,
".Ste. Genevieve County, Missouri",2021,18576.0,
".Ste. Genevieve County, Missouri",2022,18614.0,
".Ste. Genevieve County, Missouri",2023,18640.0,
".Ste. Genevieve County, Missouri",2024,18546.0,
".St. Francois County, Missouri",2020,66446.0,
".St. Francois County, Missouri",2021,67015.0,
".St. Francois County, Missouri",2022,66938.0,
".St. Francois County, Missouri",2023,67094.0,
".St. Francois County, Missouri",2024,67503.0,
".St. Louis County, Missouri",2020,1003376.0,
".St. Louis County, Missouri",2021,998785.0,
".St. Louis County, Missouri",2022,991881.0,
".St. Louis County, Missouri",2023,990875.0,
".St. Louis County, Missouri",2024,992929.0,
".Saline County, Missouri",2020,23339.0,
".Saline County, Missouri",2021,23263.0,
".Saline County, Missouri",2022,23016.0,
".Saline County, Missouri",2023,23212.0,
".Saline County, Missouri",2024,23325.0,
".Schuyler County, Missouri",2020,4010.0,
".Schuyler County, Missouri",2021,4020.0,
".Schuyler County, Missouri",2022,4016.0,
".Schuyler County, Missouri",2023,4073.0,
".Schuyler County, Missouri",2024,4069.0,
".Scotland County, Missouri",2020,4705.0,
".Scotland County, Missouri",2021,4674.0,
".Scotland County, Missouri",2022,4653.0,
".Scotland County, Missouri",2023,4698.0,
".Scotland County, Missouri",2024,4698.0,
".Scott County, Missouri",2020,38022.0,
".Scott County, Missouri",2021,37894.0,
".Scott County, Missouri",2022,37869.0,
".Scott County, Missouri",2023,37923.0,
".Scott County, Missouri",2024,37957.0,
".Shannon County, Missouri",2020,7035.0,
".Shannon County, Missouri",2021,7100.0,
".Shannon County, Missouri",2022,7223.0,
".Shannon County, Missouri",2023,7254.0,
".Shannon County, Missouri",2024,7275.0,
".Shelby County, Missouri",2020,6095.0,
".Shelby County, Missouri",2021,5974.0,
".Shelby County, Missouri",2022,6004.0,
".Shelby County, Missouri",2023,5930.0,
".Shelby County, Missouri",2024,5926.0,
".Stoddard County, Missouri",2020,28650.0,
".Stoddard County, Missouri",2021,28522.0,
".Stoddard County, Missouri",2022,28366.0,
".Stoddard County, Missouri",2023,28372.0,
".Stoddard County, Missouri",2024,28438.0,
".Stone County, Missouri",2020,31205.0,
".Stone County, Missouri",2021,31590.0,
".Stone County, Missouri",2022,32137.0,
".Stone County, Missouri",2023,32680.0,
".Stone County, Missouri",2024,32630.0,
".Sullivan County, Missouri",2020,5976.0,
